Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/02  04:00:00,26.562499999999998,23.857706253551897,24.02887853335731,89.66671180914465 
 01/02  05:00:00,25.925,23.44225531145135,23.63650836818328,91.7735534315419 
 01/02  06:00:00,25.2625,23.149072357380275,23.32743494038183,93.49866125968889 
 01/02  07:00:00,25.812499999999998,23.374149566823307,23.50296699463014,92.51663363662746 
 01/02  08:00:00,27.175,24.262304768697569,24.322079726894985,88.08947087620281 
 01/02  09:00:00,28.5125,25.983247008965284,25.95574843341931,79.99896527192849 
 01/02  10:00:00,29.437500000000005,27.963525036845654,27.84889115813887,71.60062354410894 
 01/02  11:00:00,30.075,29.792109918958134,29.60442918304943,64.70723719529512 
 01/02  12:00:00,30.7375,31.534584784922349,31.27776365631928,58.855359952588148 
 01/02  13:00:00,31.0,33.021896662976818,32.759892241744328,54.0700503359256 
 01/02  14:00:00,31.0,34.34749464371035,34.08313679474049,50.14417027586218 
 01/02  15:00:00,31.0,35.68832939894381,35.499182452465458,46.31326942845379 
 01/02  16:00:00,30.375,36.48221792123266,36.48016392903466,43.85925551892153 
 01/02  17:00:00,29.375,36.305722909592088,36.46518752400391,43.895551397080087 
 01/02  18:00:00,28.375,34.93048175803325,35.24308343931644,46.967338731973857 
 01/02  19:00:00,27.812500000000005,32.94234219185781,33.21645600931344,52.57770296876945 
 01/02  20:00:00,27.45,31.071066162136476,31.246074893485436,58.755833925784887 
 01/02  21:00:00,27.1125,29.491207254216535,29.612705209863628,64.54256138277074 
 01/02  22:00:00,26.812500000000005,28.180049235441115,28.278777454536745,69.73935701663497 
 01/02  23:00:00,26.45,27.10482104037675,27.178946186100857,74.35972444392051 
 01/02  24:00:00,26.1125,26.210202392552476,26.282944315500595,78.38144418620792 
 01/03  01:00:00,26.0,25.462858244478704,25.53512760863442,81.82514215625595 
 01/03  02:00:00,26.0,24.83843019809739,24.911709192932059,84.85353828156349 
 01/03  03:00:00,26.0,24.30816817372281,24.387718743406837,87.49753753938089 
 01/03  04:00:00,26.0,23.845384528286617,23.935013572142535,89.8725541456358 
 01/03  05:00:00,25.812500000000005,23.433691889433108,23.53463164634795,92.12162703583889 
 01/03  06:00:00,25.45,23.156192445375365,23.239490461791598,93.81019152317055 
 01/03  07:00:00,25.1125,23.544249108579309,23.621711016061029,91.73613668795264 
 01/03  08:00:00,26.875,24.582969455259776,24.679722451189169,86.15008809835821 
 01/03  09:00:00,28.625,26.324722677144928,26.434131675514629,77.64631249719008 
 01/03  10:00:00,29.625,28.397367099927775,28.409189103716977,69.16992931172826 
 01/03  11:00:00,30.625,30.412952887780045,30.303351289390805,62.04186725233828 
 01/03  12:00:00,31.0,32.21477688712707,32.00305447175705,56.269774250458329 
 01/03  13:00:00,31.625,34.0237576283485,33.75331777519038,50.96275219583669 
 01/03  14:00:00,31.375,35.691855520382549,35.43582035173292,46.41589268923653 
 01/03  15:00:00,31.0,37.024559014471368,36.8343522396176,42.983831664661718 
 01/03  16:00:00,31.0,37.93288119574553,37.879292667937928,40.57918629034628 
 01/03  17:00:00,29.75,37.81507544886805,37.96348282446713,40.37880383125004 
 01/03  18:00:00,28.375,36.37626223626857,36.68166641546027,43.342021108268799 
 01/03  19:00:00,27.375,34.25914058917295,34.526030251638768,48.830804211429519 
 01/03  20:00:00,27.0,32.20492180368581,32.38364149547745,55.074690031260569 
 01/03  21:00:00,27.0,30.4442083409758,30.574596671948656,61.04396229500827 
 01/03  22:00:00,26.874999999999998,28.988343787375237,29.08946126088771,66.51651625692242 
 01/03  23:00:00,26.6125,27.796215622089137,27.87457409588121,71.35357144895605 
 01/03  24:00:00,26.374999999999998,26.809681823414637,26.873464380308353,75.6284198795583 
 01/04  01:00:00,26.1125,25.986034189116475,26.047990150604755,79.39723742360977 
 01/04  02:00:00,26.0,25.3010499371522,25.36082445063183,82.69698297020355 
 01/04  03:00:00,26.0,24.74148132456731,24.797192685626017,85.51937118113249 
 01/04  04:00:00,26.187499999999998,24.29628223057542,24.35125841154811,87.82947738541842 
 01/04  05:00:00,26.55,23.946069586250073,24.00968091369079,89.64683569023983 
 01/04  06:00:00,26.8875,23.744596756610915,23.80414170806889,90.8165048637205 
 01/04  07:00:00,27.437500000000005,24.08662456445668,24.13804312373624,89.05213265254005 
 01/04  08:00:00,28.075,25.12547345373567,25.138871834775974,83.89893916246104 
 01/04  09:00:00,28.7375,26.59544844863151,26.58065735983158,77.08438193519967 
 01/04  10:00:00,29.187499999999998,28.15595764697185,28.059458970894729,70.66933747226796 
 01/04  11:00:00,29.55,29.650043582712784,29.466010940855406,65.11036663360525 
 01/04  12:00:00,29.8875,30.92013376977378,30.69315753962089,60.67923120938785 
 01/04  13:00:00,30.0,32.25115371739109,31.936758740538765,56.51121131574878 
 01/04  14:00:00,30.0,33.51114643635093,33.27070216427731,52.362372806872979 
 01/04  15:00:00,30.0,34.309562022030167,34.16242153083098,49.794909680122909 
 01/04  16:00:00,29.562499999999998,34.89918897719746,34.836620195754907,47.96440696826229 
 01/04  17:00:00,28.925,34.91840334065158,35.01469103692585,47.492658728806308 
 01/04  18:00:00,28.2625,33.87734676639604,34.13510876216723,49.88295035000742 
 01/04  19:00:00,27.812500000000005,32.14677312972506,32.38920171902663,55.01946416748803 
 01/04  20:00:00,27.45,30.434571633885246,30.59725300598458,60.90500880098933 
 01/04  21:00:00,27.1125,28.965847297413505,29.085018761938586,66.46868025038497 
 01/04  22:00:00,26.812500000000005,27.738675618566746,27.831564177179524,71.5074902925936 
 01/04  23:00:00,26.45,26.71441802398418,26.794556521973445,75.98087989801249 
 01/04  24:00:00,26.1125,25.844620289261287,25.928767476917245,79.96016007815591 
 01/05  01:00:00,25.812500000000005,25.102568197335786,25.192332346883679,83.53098485241437 
 01/05  02:00:00,25.45,24.46233988516183,24.560154867649666,86.74072955907728 
 01/05  03:00:00,25.1125,23.89653164677774,24.003162803469495,89.68460098745688 
 01/05  04:00:00,24.812500000000005,23.396464121417166,23.509686331762134,92.3297036873693 
 01/05  05:00:00,24.45,22.9544539296461,23.07353662798203,94.75841448240138 
 01/05  06:00:00,24.1125,22.61749259557658,22.720430495373486,96.80549244617703 
 01/05  07:00:00,25.062500000000005,22.734848377328978,22.792628127771754,96.38505675819721 
 01/05  08:00:00,26.7,23.68081261465809,23.685884529858514,91.39938643266292 
 01/05  09:00:00,28.3625,25.372201724109993,25.360323273398984,82.79421680388932 
 01/05  10:00:00,29.187499999999998,27.43934359377676,27.36950280263732,73.52721808024683 
 01/05  11:00:00,29.55,29.516852841782577,29.38833584478445,65.35767054613815 
 01/05  12:00:00,29.8875,31.412859574044896,31.23572666849619,58.78914009104495 
 01/05  13:00:00,29.187500000000005,33.15354431614881,32.952270724011928,53.31774493861196 
 01/05  14:00:00,27.825,34.70210348911852,34.493017267057059,48.86908149230034 
 01/05  15:00:00,26.4875,35.885002537880129,35.770714786054387,45.51474663641864 
 01/05  16:00:00,26.437500000000005,36.51144393867556,36.548488579023729,43.60840366940775 
 01/05  17:00:00,27.075,36.41249854425101,36.60596172213835,43.47137182970476 
 01/05  18:00:00,27.7375,35.26722928286442,35.65435783282941,45.81588841227331 
 01/05  19:00:00,27.562499999999998,33.36019730613169,33.75504262372112,50.9148499943444 
 01/05  20:00:00,26.925,31.431876820697484,31.73659809194299,57.068826292632177 
 01/05  21:00:00,26.2625,29.71200765791734,29.911481517885855,63.38677243218547 
 01/05  22:00:00,26.0,28.22835871711269,28.372365587160176,69.2978051140973 
 01/05  23:00:00,26.0,26.98881284370517,27.103303408724785,74.62063449129372 
 01/05  24:00:00,26.0,25.975161466933014,26.06657073247368,79.31341007693571 
 01/06  01:00:00,25.812500000000005,25.138498766628108,25.232443471897289,83.28128115971998 
 01/06  02:00:00,25.45,24.44661905944419,24.546212614384396,86.67339608672342 
 01/06  03:00:00,25.1125,23.87420945924828,23.979208781012493,89.63541478675151 
 01/06  04:00:00,24.562499999999998,23.37380526338054,23.49151911051788,92.30502498867367 
 01/06  05:00:00,23.925,22.89842519938326,23.031114558154319,94.96736856556228 
 01/06  06:00:00,23.2625,22.484096237417768,22.608595785903476,97.52619895287896 
 01/06  07:00:00,24.062500000000005,22.509862789797955,22.588621644868124,97.68155980148987 
 01/06  08:00:00,25.7,23.47967267217717,23.508684334115018,92.48424699698416 
 01/06  09:00:00,27.3625,25.60765733259653,25.60769862820808,81.71526930367804 
 01/06  10:00:00,28.437500000000005,28.33983346410397,28.377408483756143,69.43054856915144 
 01/06  11:00:00,29.075,30.707954663972097,30.67573017680278,60.775826653489257 
 01/06  12:00:00,29.7375,32.60543162377165,32.54562795005128,54.638148310134187 
 01/06  13:00:00,30.187499999999998,34.06368281805281,33.94515495082048,50.47654750901421 
 01/06  14:00:00,30.55,35.278030310079689,35.10202219332855,47.28975863787371 
 01/06  15:00:00,30.8875,36.30618159542564,36.16101052247276,44.591256253094098 
 01/06  16:00:00,30.375,36.84825807835848,36.804514927187629,43.0452547711394 
 01/06  17:00:00,29.375,36.73085200041227,36.853802274824008,42.92974421683638 
 01/06  18:00:00,28.375,35.51210997225414,35.82889526630559,45.45420561359914 
 01/06  19:00:00,27.562499999999998,33.49836930101686,33.81562414626815,50.847019563888839 
 01/06  20:00:00,26.925,31.50936823277127,31.730297630196647,57.16730977585884 
 01/06  21:00:00,26.2625,29.808164078086557,29.95334839473987,63.29452546908326 
 01/06  22:00:00,25.874999999999998,28.383542212433836,28.4936247777039,68.83442773953392 
 01/06  23:00:00,25.7375,27.200440495705469,27.285150720026217,73.8279901460149 
 01/06  24:00:00,25.575,26.22060160082617,26.290264101900879,78.27147124717986 
 01/07  01:00:00,25.374999999999998,25.402478725313139,25.472271658282616,82.15325906644553 
 01/07  02:00:00,25.2375,24.711574867560814,24.78485278206125,85.53101422434568 
 01/07  03:00:00,25.075,24.121244734829504,24.200256394584767,88.5421656912965 
 01/07  04:00:00,24.812500000000005,23.60274701974354,23.69091306811969,91.35031831432575 
 01/07  05:00:00,24.45,23.12149076754784,23.22264930045239,94.00176852206418 
 01/07  06:00:00,24.1125,22.771395645822495,22.851774580728834,96.19236078971523 
 01/07  07:00:00,25.062500000000005,23.160979039828257,23.24139366477277,93.99490871022566 
 01/07  08:00:00,26.7,24.090125408822883,24.207049719501766,88.69979449296237 
 01/07  09:00:00,28.3625,25.70260291541307,25.81456564143575,80.6184362641479 
 01/07  10:00:00,29.625,27.798874631622519,27.800522512230406,71.74090840013182 
 01/07  11:00:00,30.625,29.834764261299808,29.734309541636,64.08950136054375 
 01/07  12:00:00,31.625,31.843290186129296,31.643588071044726,57.44786307786124 
 01/07  13:00:00,31.562499999999998,33.663624811564449,33.422109288104767,51.962016622546489 
 01/07  14:00:00,30.925,35.099530220783567,34.86421984699594,47.94807260756902 
 01/07  15:00:00,30.2625,36.13686667649083,35.97780998800305,45.086786290193689 
 01/07  16:00:00,29.562499999999998,36.6767794163418,36.63191192887581,43.49603477245582 
 01/07  17:00:00,28.925,36.52166512460938,36.64040468602871,43.476177967190448 
 01/07  18:00:00,28.2625,35.32840941301117,35.619455994117107,45.99618107531532 
 01/07  19:00:00,27.812500000000005,33.436807792636397,33.7109780538482,51.14119535420398 
 01/07  20:00:00,27.45,31.562023956756254,31.74852902413356,57.140264000228579 
 01/07  21:00:00,27.1125,29.933767800875569,30.06668761784094,62.944310453803478 
 01/07  22:00:00,26.812500000000005,28.540310690306279,28.651253721733299,68.27471571504465 
 01/07  23:00:00,26.45,27.35164160215276,27.443574217505075,73.21896479629389 
 01/07  24:00:00,26.1125,26.332368703779897,26.424053091455929,77.73405680779084 
 01/08  01:00:00,26.0,25.467323762973636,25.566005670444036,81.72795378238208 
 01/08  02:00:00,26.0,24.75389857657272,24.85754564729642,85.21386311523563 
 01/08  03:00:00,26.0,24.1830906430051,24.28767832729975,88.16620781017137 
 01/08  04:00:00,25.562499999999998,23.711500688965395,23.826753121290673,90.63932363624306 
 01/08  05:00:00,24.925,23.281121801508538,23.415032911472417,92.91539104977278 
 01/08  06:00:00,24.2625,22.93020608757104,23.056275492681576,95.0089177651212 
 01/08  07:00:00,25.25,23.13148369247643,23.221853768775249,94.10219669707476 
 01/08  08:00:00,27.25,24.31253404479416,24.35347246255398,87.99911946866152 
 01/08  09:00:00,29.25,26.294192866972993,26.32175279982348,78.37527450242306 
 01/08  10:00:00,30.125000000000005,28.333227418062369,28.32256840974376,69.67938785305518 
 01/08  11:00:00,30.2625,30.176180410372269,30.078946492235013,62.92763322873854 
 01/08  12:00:00,30.425,31.92313103774363,31.744669117835444,57.18945084865097 
 01/08  13:00:00,30.625000000000005,33.62051751460713,33.379326854049249,52.13842162299518 
