Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/04  21:00:00,27.1125,28.969354555841695,29.126058835510905,66.31183143527915 
 01/04  22:00:00,26.812500000000005,27.72690749886796,27.85410794405977,71.41396643225734 
 01/04  23:00:00,26.45,26.69227858248775,26.79388213634816,75.98423402574049 
 01/04  24:00:00,26.1125,25.815655250728633,25.914033421190618,80.0302124930914 
 01/05  01:00:00,25.812500000000005,25.06916605660052,25.165367167869989,83.66538911750657 
 01/05  02:00:00,25.45,24.426220291435788,24.52457273436226,86.92565495598993 
 01/05  03:00:00,25.1125,23.860759558867778,23.96059280178889,89.91439354165125 
 01/05  04:00:00,24.812500000000005,23.361470515865816,23.465851077783385,92.57409118853966 
 01/05  05:00:00,24.45,22.918510849065578,23.028670844010425,95.0160303717359 
 01/05  06:00:00,24.1125,22.549380315889878,22.653538442420165,97.19985521783069 
 01/05  07:00:00,25.062500000000005,22.567379602111939,22.609012895776059,97.46314615860601 
 01/05  08:00:00,26.7,23.445704808056655,23.404765946684223,92.9614487473621 
 01/05  09:00:00,28.3625,25.196726547952836,25.141674362853555,83.88424024455154 
 01/05  10:00:00,29.187499999999998,27.409839935382956,27.30519390230765,73.81575027751907 
 01/05  11:00:00,29.55,29.766016651889676,29.60590689827549,64.55695788396889 
 01/05  12:00:00,29.8875,31.95288787094696,31.750954373472906,57.10181995784926 
 01/05  13:00:00,29.187500000000005,33.750616814377199,33.57383638408362,51.49242317662819 
 01/05  14:00:00,27.825,35.1708001230287,35.014586473958988,47.473150798078339 
 01/05  15:00:00,26.4875,36.16123576367065,36.09679591081268,44.70401516544577 
 01/05  16:00:00,26.437500000000005,36.63574807160455,36.69250513693235,43.265958175580859 
 01/05  17:00:00,27.075,36.457061969211888,36.66818947988281,43.323727348147958 
 01/05  18:00:00,27.7375,35.47547633677122,35.856136899892579,45.304725816487117 
 01/05  19:00:00,27.562499999999998,33.683696427198977,34.10183616330542,49.940841633012329 
 01/05  20:00:00,26.925,31.681231968882856,32.022966445488467,56.15329915387592 
 01/05  21:00:00,26.2625,29.88390923800958,30.136421410749123,62.57586966723862 
 01/05  22:00:00,26.0,28.347229780292719,28.53636492002022,68.64235793374056 
 01/05  23:00:00,26.0,27.075905821028777,27.224192639098303,74.09446325221939 
 01/05  24:00:00,26.0,26.041253755901779,26.154170704018335,78.9044135012864 
 01/06  01:00:00,25.812500000000005,25.18543199452376,25.289569659358678,82.99932804235267 
 01/06  02:00:00,25.45,24.475510302325277,24.57260978122195,86.53717394501948 
 01/06  03:00:00,25.1125,23.888701774322486,23.985894382914073,89.59959700578067 
 01/06  04:00:00,24.562499999999998,23.374871197275409,23.48387326044945,92.34782869938889 
 01/06  05:00:00,23.925,22.88582050424297,23.0116451662393,95.07940099656284 
 01/06  06:00:00,23.2625,22.429975969053989,22.566317737818033,97.77790733286642 
 01/06  07:00:00,24.062500000000005,22.34398826679119,22.410550244253728,98.74257201963133 
 01/06  08:00:00,25.7,23.199906004958025,23.169871704912297,94.3871433818625 
 01/06  09:00:00,27.3625,25.356695723531304,25.26026462878046,83.43534054720509 
 01/06  10:00:00,28.437500000000005,28.37745965159776,28.367431282120618,69.49400087875347 
 01/06  11:00:00,29.075,31.05300947487991,30.964634292363074,59.77499281746273 
 01/06  12:00:00,29.7375,33.19656222089377,33.109425236892537,52.942402102810408 
